xai,model,contrastive,class,words,top5POS
gi,t5-base,False,surgeon,"['specializes', 'certified', 'Board', 'melanoma', 'surgeons']","['VERB', 'VERB', 'PROPN', 'NOUN', 'NOUN']"
gi,t5-base,False,dentist,"[',', '.', 'Medical', 'Dentistry', '.']","['PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['Impacted', '/', 'Leena', 'Dentistry', 'Cosmetic/']","['VERB', 'SYM', 'PROPN', 'PROPN', 'NOUN']"
gi,t5-base,False,surgeon,"['VATS', 'for', 'benign', 'gastroesophageal', 'and']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ']"
gi,t5-base,False,surgeon,"['years', 'Cancer', 'practice', 'he', '.']","['NOUN', 'PROPN', 'NOUN', 'PRON', 'PUNCT']"
gi,t5-base,False,surgeon,"['York', 'Orthopaedic', 'Hyde', 'medical', 'Health']","['PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
gi,t5-base,False,nurse,"['Health', 'Center', 'is', 'Health', 'River']","['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['deeply', 'enjoys', 'with', 'a', 'psychology']","['ADV', 'VERB', 'ADP', 'DET', 'NOUN']"
gi,t5-base,False,psychologist,"['.', 'Psychology', 'University', 'Psychology', 'He']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
gi,t5-base,False,surgeon,"['and', 'medical', 'doctors', 'Rutgers', 'Clara']","['CCONJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['ADHD', ',', '.', 'Psychology', 'psychologist']","['NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'NOUN']"
gi,t5-base,False,surgeon,"['neurosurgical', 'University', 'of', 'California', '.']","['ADJ', 'PROPN', 'ADP', 'PROPN', 'PUNCT']"
gi,t5-base,False,psychologist,"['successful', 'M.Sc-', '.', 'Psychology', 'Defence']","['ADJ', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['education', 'medical', 'Associate', 'Addiction', 'Medicine']","['NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"['nursing', 'nursing', 'Nursing', '.', 'of']","['NOUN', 'NOUN', 'PROPN', 'PUNCT', 'ADP']"
gi,t5-base,False,nurse,"[',', 'nurse', 'Corps', ',', 'Nurse']","['PUNCT', 'NOUN', 'PROPN', 'PUNCT', 'PROPN']"
gi,t5-base,False,physician,"['Anthem', 'disorders', 'subsequently', 'genitourinary', 'Medicine']","['PROPN', 'NOUN', 'ADV', 'NOUN', 'PROPN']"
gi,t5-base,False,psychologist,"['community', 'groups', 'a', 'www.drsonyalott.com', 'facilitates']","['NOUN', 'NOUN', 'DET', 'X', 'VERB']"
gi,t5-base,False,physician,"['University', 'gynecological', 'of', 'medicine', '.']","['PROPN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']"
gi,t5-base,False,physician,"['Athletic', '2001', 'Training', 'Physician', 'Physician']","['ADJ', 'NUM', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['experience', 'Dentistry', '18', 'English', 'Coffee']","['NOUN', 'PROPN', 'NUM', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['.', 'Psychological', 'Personality', 'to', '2013']","['PUNCT', 'PROPN', 'PROPN', 'ADP', 'NUM']"
gi,t5-base,False,dentist,"['in', 'UQ', 'Dental', 'NSW', '.']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,physician,"['the', 'a', 'malnutrition', 'infection', '.']","['DET', 'DET', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['Extraction', 'DENTAL', 'Dental', 'Dental', 'Tooth']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['.', 'Dental', 'hospital', 'etc', 'and']","['PUNCT', 'PROPN', 'NOUN', 'X', 'CCONJ']"
gi,t5-base,False,nurse,"['Labette', 'hospitals', 'Labette', 'NURSE', '.']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,psychologist,"['emotional', 'chronic', ',', 'behavioral', 'acute']","['ADJ', 'ADJ', 'PUNCT', 'ADJ', 'ADJ']"
gi,t5-base,False,nurse,"['in', 'NURSE', '344', 'other', '.']","['ADP', 'PROPN', 'NUM', 'ADJ', 'PUNCT']"
gi,t5-base,False,surgeon,"['clinical', 'teacher', '.', 'surgeons', '.']","['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['Himanshu', 'B.D.S.', 'Dr.', '.', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN']"
gi,t5-base,False,surgeon,"['Girardeau', 'medical', 'neurosurgery', 'at', 'physician']","['PROPN', 'ADJ', 'NOUN', 'ADP', 'PROPN']"
gi,t5-base,False,physician,"['Medicare', 'costs', 'health', '’s', '.']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,psychologist,"['Vocational', '.', 'Psychology', '.', 'Psychology']","['ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN']"
gi,t5-base,False,nurse,"['Oaks', 'years', 'Lawrence', '.', '.']","['PROPN', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT']"
gi,t5-base,False,nurse,"['perinatal', 'a', 'Nurse', 'nurse', 'kristinahung@gmail.com']","['ADJ', 'DET', 'PROPN', 'NOUN', 'X']"
gi,t5-base,False,surgeon,"['Kong', 'Kingdom', 'orthopaedic', 'Orthopaedic', '.']","['PROPN', 'PROPN', 'ADJ', 'PROPN', 'PUNCT']"
gi,t5-base,False,physician,"['professional', 'she', 'No', 'C', 'Number']","['ADJ', 'PRON', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['Medicine', 'Medicine', 'Northwestern', 'EPO', 'medical']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ']"
gi,t5-base,False,physician,"['Medicine', 'completing', 'attended', 'medical', '.']","['PROPN', 'VERB', 'VERB', 'ADJ', 'PUNCT']"
gi,t5-base,False,surgeon,"['Katinca', '.', 'surgeon', 'prescribing', 'police']","['PROPN', 'PUNCT', 'NOUN', 'VERB', 'NOUN']"
gi,t5-base,False,dentist,"['Dental', 'Dentures', 'practices', '/', 'BPS']","['PROPN', 'PROPN', 'VERB', 'SYM', 'PROPN']"
gi,t5-base,False,physician,"[',', 'her', 'physician', 'assistant', '.']","['PUNCT', 'PRON', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,physician,"['more', ',', 'Osteopathic', 'medical', '.']","['ADJ', 'PUNCT', 'PROPN', 'ADJ', 'PUNCT']"
gi,t5-base,False,psychologist,"['depressive', 'Spain', 'born', 'psychotherapy', '.']","['ADJ', 'PROPN', 'VERB', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['practices', 'Dr.', 'Dental', 'Dental', 'DMD']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"['..', 'Sturdy', 'NURSE', '401', '444']","['PUNCT', 'PROPN', 'PROPN', 'NUM', 'NUM']"
gi,t5-base,False,nurse,"['medicine', 'of', 'of', '.', 'Nursing']","['NOUN', 'ADP', 'ADP', 'PUNCT', 'PROPN']"
gi,t5-base,False,psychologist,"['meet', '.', 'his', 'situations', 'T']","['VERB', 'PUNCT', 'PRON', 'NOUN', 'PROPN']"
gi,t5-base,False,dentist,"['Dentist', 'online', 'currently', 'Denta', 'She']","['PROPN', 'ADV', 'ADV', 'PROPN', 'PRON']"
gi,t5-base,False,dentist,"['He', 'Prosthodontics', 'Dentist', 'Lybrate.com', 'Dental']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"[',', ',', 'an', 'Nurse', '.']","['PUNCT', 'PUNCT', 'DET', 'PROPN', 'PUNCT']"
gi,t5-base,False,nurse,"['field', 'way', 'rebuffed', 'nurses', 'Like']","['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP']"
gi,t5-base,False,nurse,"['fund', 'In', 'Operation', 'nursing', '.']","['NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['Council', 'BPS', 'India', 'BDS', 'Sciences']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['acute', 'Psychology', 'a', 'Psychologist', '.']","['ADJ', 'PROPN', 'DET', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['speciality', '.', '.', 'dental', 'at']","['NOUN', 'PUNCT', 'PUNCT', 'ADJ', 'ADP']"
gi,t5-base,False,physician,"['Dr.', 'Memphis', 'clinical', 'prevention', '.']","['PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['Dental', 'Dr.', 'at', '.', '.']","['PROPN', 'PROPN', 'ADP', 'PUNCT', 'PUNCT']"
gi,t5-base,False,psychologist,"['standard', 'derived', '.', '.', 'mental']","['NOUN', 'VERB', 'PUNCT', 'PUNCT', 'ADJ']"
gi,t5-base,False,surgeon,"['a', '.', '.', ',', 'surgical']","['DET', 'PUNCT', 'PUNCT', 'PUNCT', 'ADJ']"
gi,t5-base,False,psychologist,"['world', 'living', 'coping', 'mentally', 'He']","['NOUN', 'NOUN', 'VERB', 'ADV', 'PRON']"
gi,t5-base,False,nurse,"['ATOD', 'Pharmacotherapy', 'Nurse', 'Withdrawal', 'Nurse']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['Institute', 'living', 'SOPHIA', 'Maryland', 'Hendricks']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['Mumbai', 'BDS', '.', '.', 'Dental']","['PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN']"
gi,t5-base,False,dentist,"['practising', 'He', 'a', 'Lybrate.com', 'Vvpuram']","['VERB', 'PRON', 'DET', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['their', 'many', 'that', '.', 'EMDR']","['PRON', 'ADJ', 'SCONJ', 'PUNCT', 'PROPN']"
gi,t5-base,False,psychologist,"['She', 'tips', 'Psych', '@DrPsychMom', '.']","['PRON', 'NOUN', 'PROPN', 'NOUN', 'PUNCT']"
gi,t5-base,False,nurse,"['programs', ',', ',', 'oncology', 'nursing']","['NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN']"
gi,t5-base,False,psychologist,"['associate', ',', 'London', 'cult', '.']","['ADJ', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT']"
gi,t5-base,False,psychologist,"['Development', 'CUNY', '.', 'John', 'psychotherapy']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'NOUN']"
gi,t5-base,False,psychologist,"['Dr.', 'EMDR', 'Desensitization', 'CBT', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,psychologist,"['Tricky', ',', 'Development', 'He', 'Psychiatry']","['PROPN', 'PUNCT', 'PROPN', 'PRON', 'PROPN']"
gi,t5-base,False,psychologist,"[',', 'psychological', ""'s"", 'specializes', 'aggravated']","['PUNCT', 'ADJ', 'PART', 'VERB', 'VERB']"
gi,t5-base,False,nurse,"['Scotch', 'She', 'Collies', 'medical', '.']","['PROPN', 'PRON', 'PROPN', 'ADJ', 'PUNCT']"
gi,t5-base,False,physician,"['Pharmacovigilance', '.', 'Health', '.', 'pharmacovigilance']","['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN']"
gi,t5-base,False,physician,"['Dr.', 'interests', 'eyelid', 'EPO', 'Clinical']","['PROPN', 'NOUN', 'ADJ', 'PROPN', 'ADJ']"
gi,t5-base,False,nurse,"['Jill', 'IASIS', 'services', 'Healthcare', '.']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['Certificate', 'currently', '.', 'Endodontics', 'PGCE']","['PROPN', 'ADV', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['Psychologist', 'Psychological', '.', 'Psychological', 'Distinguished']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['practice', 'the', 'his', '.', 'he']","['NOUN', 'DET', 'PRON', 'PUNCT', 'PRON']"
gi,t5-base,False,surgeon,"['Massachusetts', '.', 'traumatic', 'extremities', 'medicine']","['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN']"
gi,t5-base,False,surgeon,"['orbital', 'surgeries', ',', 'reconstruction', 'surgery']","['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']"
gi,t5-base,False,psychologist,"['Mercer', 'Psychology', 'psychologist', '.', 'Jeffrey']","['PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']"
gi,t5-base,False,psychologist,"['Medicine', '.', 'infertility', 'Mental', 'Dr.']","['PROPN', 'PUNCT', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['1989', '.', 'depression', 'Psychological', 'psychologist']","['NUM', 'PUNCT', 'NOUN', 'PROPN', 'NOUN']"
gi,t5-base,False,psychologist,"['Kennedy', 'doctorate', 'Professional', 'Psychology', 'Psychology']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['Turku', 'Neurosurgical', 'of', 'completed', '.']","['PROPN', 'PROPN', 'ADP', 'VERB', 'PUNCT']"
gi,t5-base,False,dentist,"['.', '.', '.', 'Dentistry', 'Indian']","['PUNCT', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['nine', 'of', ':', 'that', '.']","['NUM', 'ADP', 'PUNCT', 'SCONJ', 'PUNCT']"
gi,t5-base,False,dentist,"['happy', 'his', 'Dentist', 'Dr.', 'Dental']","['ADJ', 'PRON', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['Medicine', 'Her', 'medical', '.', 'Diablo']","['PROPN', 'PRON', 'ADJ', 'PUNCT', 'PROPN']"
gi,t5-base,False,dentist,"['Dentist', 'She', 'Dental', '.', '.']","['NOUN', 'PRON', 'PROPN', 'PUNCT', 'PUNCT']"
gi,t5-base,False,surgeon,"['an', 'Bariatric', 'Surgery', 'Biliary', '.']","['DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,surgeon,"['Phase', '.', 'MBBS', 'Anaesthesiology', 'Medical']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['belongs', 'Psychology', 'Psychology', '.', '.']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']"
gi,t5-base,False,nurse,"['nursing', 'Cardiopulmonary', 'nursing', 'cardiology', '.']","['NOUN', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,physician,"['endovascular', 'surgery', 'Physician', 'Physician', '.']","['ADJ', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,psychologist,"['performance', 'director', '.', 'organisational', 'coaching']","['NOUN', 'NOUN', 'PUNCT', 'ADJ', 'NOUN']"
gi,t5-base,False,dentist,"['practice', 'his', '.', 'dental', '.']","['NOUN', 'PRON', 'PUNCT', 'ADJ', 'PUNCT']"
gi,t5-base,False,dentist,"['Dental', '.', 'Hospital', 'etc', 'BDS']","['PROPN', 'PUNCT', 'PROPN', 'X', 'PROPN']"
gi,t5-base,False,physician,"['.', 'carriers', 'HMO', 'Medicine', 'University']","['PUNCT', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['Drama', 'Clara', 'teacher', '.', 'Psychology']","['PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']"
gi,t5-base,False,nurse,"['–', 'a', ',', 'is', 'She']","['PUNCT', 'DET', 'PUNCT', 'AUX', 'PRON']"
gi,t5-base,False,nurse,"['in', 'Nursing', '.', 'nursing', 'nurses']","['ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']"
gi,t5-base,False,dentist,"['Dental', 'Tripty', 'Dental', 'Disease', 'Gum']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['.', 'Dr.', '.', 'practice', 'Medicine']","['PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PROPN']"
gi,t5-base,False,psychologist,"['the', 'the', '1996', '’s', 'co']","['DET', 'DET', 'NUM', 'NOUN', 'NOUN']"
gi,t5-base,False,dentist,"['.', 'and', 'She', 'Dental', 'Dental']","['PUNCT', 'CCONJ', 'PRON', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['a', 'emergency', '.', 'Medicine', 'Emergency']","['DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"['Canby', 'Mr.', 'credentials', 'No', 'N.P']","['PROPN', 'PROPN', 'NOUN', 'INTJ', 'PROPN']"
gi,t5-base,False,physician,"['-', 'the', 'Assistant', 'Physician', 'Board']","['PUNCT', 'DET', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['M.Ed', 'Originally', 'Psychology', 'B.A.', 'Psychology']","['PROPN', 'ADV', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['quality', 'Health', 'leadership', '.', 'Medical']","['NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN']"
gi,t5-base,False,psychologist,"['Tiff', '.', 'psychology', 'a', 'a']","['NOUN', 'PUNCT', 'NOUN', 'DET', 'DET']"
gi,t5-base,False,dentist,"['Universitas', 'She', 'DDS', 'Dental', '.']","['PROPN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['Bagh', 'Geeta', '.', 'Dentist', 'BDS']","['PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PROPN']"
gi,t5-base,False,psychologist,"['Psychology', 'Doctorate', 'University', 'of', '.']","['PROPN', 'PROPN', 'PROPN', 'ADP', 'PUNCT']"
gi,t5-base,False,dentist,"['Kolkata', 'Theatre', 'Dental', 'RDCRC', 'She']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
gi,t5-base,False,nurse,"['compassionate', '.', 'Nursing', '.', 'Nursing']","['ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN']"
gi,t5-base,False,dentist,"['Tooth', 'etc', 'Dental', 'BDS', 'Teeth']","['PROPN', 'X', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['appointment', 'The', '.', 'Institute', '.']","['NOUN', 'DET', 'PUNCT', 'PROPN', 'PUNCT']"
gi,t5-base,False,surgeon,"['around', 'Dr.', 'arthroscopy', 'Orthopedics', 'arthroscopy']","['ADP', 'PROPN', 'ADJ', 'PROPN', 'NOUN']"
gi,t5-base,False,dentist,"['Bansal', 'B.D.S.', '.', 'Dr.', 'Dental']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['Hospital', 'Mercy', 'Dr.', 'Dr.', 'MD']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['athletes', '.', 'surgery', 'teams', 'sports']","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']"
gi,t5-base,False,surgeon,"['Italy', 'FRCS', 'Surgeons', 'neurosurgical', 'Honours']","['PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
gi,t5-base,False,psychologist,"['a', 'Health', 'Psychology', 'Psychologists', 'AHPRA']","['DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['in', 'he', 'Psychology', 'which', '.']","['ADP', 'PRON', 'PROPN', 'DET', 'PUNCT']"
gi,t5-base,False,dentist,"['Kelkar', '41', '.', 'practising', 'Kelkar']","['PROPN', 'NUM', 'PUNCT', 'VERB', 'PROPN']"
gi,t5-base,False,psychologist,"[',', 'Asperger', '.', 'a', '.']","['PUNCT', 'PROPN', 'PUNCT', 'DET', 'PUNCT']"
gi,t5-base,False,psychologist,"['relationship', 'TV', 'dysfunctions', '.', '.']","['NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']"
gi,t5-base,False,surgeon,"['American', 'Plastic', 'Surgery', 'renowned', '.']","['PROPN', 'PROPN', 'PROPN', 'ADJ', 'PUNCT']"
gi,t5-base,False,physician,"['Medical', 'insurance', 'Education', 'Medical', 'Dr.']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"['patients', 'acute', 'acute', 'Code', 'With']","['NOUN', 'ADJ', 'ADJ', 'PROPN', 'ADP']"
gi,t5-base,False,psychologist,"['consulted', 'lies', 'She', 'education', '.']","['VERB', 'VERB', 'PRON', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['dentistry', 'a', 'family', 'dentist', '.']","['NOUN', 'DET', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,dentist,"['Dr.', 'Pushkaraj', '.', 'Dental', 'BDS']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['more', '14', 'Traumatic', 'Read', 'has']","['ADV', 'NUM', 'PROPN', 'VERB', 'AUX']"
gi,t5-base,False,nurse,"['Bachelors', 'her', 'Nursing', 'Nazarene', 'Nursing']","['PROPN', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['Lybrate.com', 'a', 'Polyclinic', '.', 'Dentist']","['PROPN', 'DET', 'PROPN', 'PUNCT', 'PROPN']"
gi,t5-base,False,physician,"['Medcine', 'Disorders', 'Health', 'Endocrin', 'her']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
gi,t5-base,False,surgeon,"['Group', 'Plastic', 'Dr.', 'Surgery', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,physician,"['.', 'K', 'a', 'she', 'NPI']","['PUNCT', 'PROPN', 'DET', 'PRON', 'PROPN']"
gi,t5-base,False,dentist,"['a', 'cleft', 'lip', 'CBCT', 'dentist']","['DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
gi,t5-base,False,surgeon,"['he', 'Jefferson', 'graduate', 'Medical', 'Muhlenberg']","['PRON', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['hospital', 'Dr', 'Dental', 'Dental', 'dentist']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi,t5-base,False,dentist,"['health', 'she', 'degree', '.', 'dentistry']","['NOUN', 'PRON', 'NOUN', 'PUNCT', 'NOUN']"
gi,t5-base,False,psychologist,"['...', 'a', 'a', 'proactive', 'psychologist']","['PUNCT', 'DET', 'DET', 'ADJ', 'NOUN']"
gi,t5-base,False,nurse,"['Sciences', 'Nursing', 'Kelly', 'Health', 'Nurse']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,dentist,"['Dental', 'Shivani', 'Dental', 'Dental', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['Hospital', 'etc', 'Tooth', 'BDS', '.']","['PROPN', 'X', 'PROPN', 'PROPN', 'PUNCT']"
gi,t5-base,False,dentist,"['Coimbatore', 'Dentist', 'Dr.', 'his', 'Dent4life']","['PROPN', 'NOUN', 'PROPN', 'PRON', 'PROPN']"
gi,t5-base,False,dentist,"['Extraction', 'Impaction', 'Dental', 'Dental', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,surgeon,"['of', 'he', 'director', 'Professor', 'of']","['ADP', 'PRON', 'NOUN', 'PROPN', 'ADP']"
gi,t5-base,False,nurse,"['her', 'American', 'Health', 'Indiana', 'Lung']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi,t5-base,False,nurse,"['PACU', '.', '.', '.', 'nursing']","['PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN']"
gi,t5-base,False,psychologist,"['to', 'work', 'a', 'wellbeing', '17']","['PART', 'NOUN', 'DET', 'NOUN', 'NUM']"
gi,t5-base,False,dentist,"['experience', 'practising', '.', 'Lybrate.com', 'Hospital']","['NOUN', 'VERB', 'PUNCT', 'PROPN', 'PROPN']"
gi,t5-base,False,psychologist,"['programme', 'academic', 'crimes', 'psychology', '.']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']"
gi,t5-base,False,nurse,"['Methodist', '1994', '.', 'a', '.']","['PROPN', 'NUM', 'PUNCT', 'DET', 'PUNCT']"
gi,t5-base,False,dentist,"['.', 'MDS', '.', 'Dentist', 'practising']","['PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'VERB']"
gi,t5-base,False,nurse,"['.', 'nursing', 'nursing', 'Nursing', 'Nursing']","['PUNCT', 'NOUN', 'NOUN', 'PROPN', 'PROPN']"
gi,t5-base,False,physician,"['Kansas', 'arrhythmias', 'University', 'medical', 'of']","['PROPN', 'PROPN', 'PROPN', 'ADJ', 'ADP']"
gi,t5-base,False,psychologist,"['on', 'a', 'programmes', 'Toolkit', 'She']","['ADP', 'DET', 'NOUN', 'PROPN', 'PRON']"
gi,t5-base,False,psychologist,"['health', 'the', 'CAMHS', 'psychiatric', '.']","['NOUN', 'DET', 'PROPN', 'ADJ', 'PUNCT']"
gi,t5-base,False,surgeon,"['2006', 'is', 'M.D.', 'Surgery', 'He']","['NUM', 'AUX', 'PROPN', 'PROPN', 'PRON']"
gi,t5-base,False,physician,"['.', ',', 'University', 'Physician', 'clinical']","['PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'ADJ']"
gi,t5-base,False,nurse,"['nursing', 'nursing', 'nursing', 'nursing', 'BSN']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN']"
gi,t5-base,False,dentist,"['he', 'honed', 'dentist', 'health', 'dental']","['PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ']"
gi,t5-base,False,psychologist,"['UCSF', '.', 'University', 'of', 'MSW']","['PROPN', 'PUNCT', 'PROPN', 'ADP', 'NOUN']"
gi,t5-base,False,dentist,"['Delhi', '.', 'BDS', 'practising', 'Dentist']","['PROPN', 'PUNCT', 'PROPN', 'VERB', 'NOUN']"
gi,t5-base,False,psychologist,"['How', 'stepfamilies', 'Understanding', 'if', ""'""]","['ADV', 'NOUN', 'VERB', 'SCONJ', 'PART']"
gi,t5-base,False,psychologist,"['is', 'After', 'she', 'clinical', 'practice']","['AUX', 'ADP', 'PRON', 'ADJ', 'NOUN']"
gi,t5-base,False,nurse,"['Cardillo', 'nurses', '.', 'nurses', '.']","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']"
gi,t5-base,False,psychologist,"['Ms.', '.', 'practising', 'Psychiatric', '&']","['PROPN', 'PUNCT', 'VERB', 'PROPN', 'CCONJ']"
gi,t5-base,False,surgeon,"['.', 'surgical', 'Surgery', 'both', '.']","['PUNCT', 'ADJ', 'PROPN', 'CCONJ', 'PUNCT']"
gi,t5-base,False,nurse,"['UKZN', 'Cape', 'a', 'nursing', 'Nursing']","['PROPN', 'PROPN', 'DET', 'NOUN', 'PROPN']"
