,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
294,QID537,264,What is the likely result of buying products in excess ?,E,overstocking,5,"buying,products,in,excess","7,8,9,10",38,White/Sephardic Jew,Male,Well,PASSED,83dad4fe630fddbdcd5b18ef890c66f2,WO,White/Causasian,>=38,215
295,QID539,265,What will you put on a pen to prevent it from drying out ?,D,caps,4,"pen,from,drying,out","7,11,12,13",38,White/Sephardic Jew,Male,Well,PASSED,846bc47ced7119ad2ee19a8780d7fe18,WO,White/Causasian,>=38,215
296,QID541,266,"The carpet was smelly and discouraged the league from playing there , where was this smelly carpet installed ?",C,bowling alley,3,"carpet,league,playing,smelly,carpet,installed","2,8,10,16,17,18",38,White/Sephardic Jew,Male,Well,PASSED,847dbf5b73c3e8d49bb9a36491d95e79,WO,White/Causasian,>=38,215
297,QID543,267,Why did the heavy metal band need electricity at the stadium ?,A,concert,1,"heavy,metal,band,electricity,stadium","4,5,6,8,11",38,White/Sephardic Jew,Male,Well,PASSED,84a736d4b702a6869d8fa8523aee6f1b,WO,White/Causasian,>=38,215
298,QID545,268,"Seeing idea become reality was a dream of hers for a long time , but as the time came to get on stage she had more what ?",B,anxiety,2,"idea,become,reality,dream,of,hers,get,on,stage","2,3,4,7,8,9,21,22,23",38,White/Sephardic Jew,Male,Well,PASSED,84ea43b967259814d939c62131f74df0,WO,White/Causasian,>=38,215
299,QID547,269,"He picked up the perfect pebble , he planned to skip it across the entire small what ?",D,lake,2,"pebble,skip,it,across,small","6,11,12,13,16",38,White/Sephardic Jew,Male,Well,PASSED,8555dd9667d010018961a2f7d1c22704,WO,White/Causasian,>=38,215
300,QID549,270,"The audience cheered when a goal was scored , what were they spectating ?",B,sporting event,2,"audience,goal,scored,spectating","2,6,8,13",44,White/Caucasian,Female,Very well,PASSED,8605fd2affc796d79073d0f3ef0761c9,WO,White/Causasian,>=38,71
301,QID551,271,"They were getting ready for a really long hike , he put the food can in his what ?",D,backpack,4,"really,long,hike","7,8,9",44,White/Caucasian,Female,Very well,PASSED,866ea9c668c0b42df19fa20865e31f77,WO,White/Causasian,>=38,71
302,QID553,272,"The cat kept pestering it 's owner , it was that time of the day and it was what ?",C,hungry,3,"cat,kept,pestering,that,time,of,the,day","2,3,4,11,12,13,14,15",44,White/Caucasian,Female,Very well,PASSED,86e2aabfb9d401567f04d87a648ff776,WO,White/Causasian,>=38,71
303,QID555,273,What is the word added to Manchester that signifies what county it is in ?,D,lancashire,3,"Manchester,county","7,11",44,White/Caucasian,Female,Very well,PASSED,87505da761eaa5c3c4703d02a12d46bc,WO,White/Causasian,>=38,71
304,QID557,274,From where would you normally take a cup when you 're about to get a drink ?,E,kitchen cabinet,5,"normally,cup,drink","5,8,16",44,White/Caucasian,Female,Very well,PASSED,87a133afae5d9d29d634f3384f28ef24,WO,White/Causasian,>=38,71
305,QID559,275,"His compressor needed a new hose , where did he go ?",B,hardware store,2,"compressor,new","2,5",44,White/Caucasian,Female,Very well,PASSED,88f1fe6cfbcb1a25f25454341c789463,WO,White/Causasian,>=38,71
306,QID561,276,Where would you find a monkey in the wild ?,E,thailand,5,"monkey,in,the,wild","6,7,8,9",44,White/Caucasian,Female,Very well,PASSED,895aa97bb84d874d71b2aed572cebfdd,WO,White/Causasian,>=38,71
307,QID563,277,"During the winter hunt he could hear every motion in the woods , this was because of the what of everything ?",D,stillness,4,"could,hear,every,motion","6,7,8,9",44,White/Caucasian,Female,Very well,PASSED,8b2af2d865b7dc500427786c846eacaf,WO,White/Causasian,>=38,71
308,QID565,278,What is another name for the color of the fur of a dog with light colored fur ?,A,fair,1,"light,colored,fur","15,16,17",44,White/Caucasian,Female,Very well,PASSED,8b548832703a8c68a788e2f9c0e222ae,WO,White/Causasian,>=38,71
309,QID567,279,"When getting in shape , this is something that does wonders ?",E,jogging,5,"getting,in,shape","2,3,4",44,White/Caucasian,Female,Very well,PASSED,8b94b61b604ec0d7508804033eec6d23,WO,White/Causasian,>=38,71
310,QID569,280,"Jane works for the government as a senator , where does she spend a lot of time ?",A,capitol building,1,"works,for,government,senator","2,3,5,8",41,White/Caucasian,Female,Well,PASSED,8bdbb8caefcc607a9ec7579aa0c87cba,WO,White/Causasian,>=38,225
311,QID571,281,If you 're going to a party in a new town what are you hoping to make ?,B,making new friends,2,"party,new,town","7,10,11",41,White/Caucasian,Female,Well,PASSED,8becd2ee4e86258566a9c2b0e6d9544e,WO,White/Causasian,>=38,225
312,QID573,282,"The butt was bare , and Sam could n't stop staring at it . It was very what ?",B,bareword,4,"butt,bare,could,n't,stop,staring","2,4,8,9,10,11",41,White/Caucasian,Female,Well,PASSED,8c11546468a2595b29a1297e73334fc4,WO,White/Causasian,>=38,225
313,QID575,283,"The guys had a regular poker game , rather than going to the movies this what their what ?",E,fun game,2,"poker,game,movies","6,7,14",41,White/Caucasian,Female,Well,PASSED,8c3c6b34bdb650a6517bca3786406c99,WO,White/Causasian,>=38,225
314,QID577,284,When cooking sheep meat a lot of people might want to be well ?,C,lamb,2,"cooking,sheep,meat,well","2,3,4,13",41,White/Caucasian,Female,Well,PASSED,8c655f3a55bde41aad880f138d7a445d,WO,White/Causasian,>=38,225
315,QID579,285,"A man takes a seat at a museum outside of Barcelona , where is he likely ?",B,martorell,2,"seat,museum,outside,Barcelona","5,8,9,11",41,White/Caucasian,Female,Well,PASSED,8e1b0792e441a5d54ae47a4b24f48977,WO,White/Causasian,>=38,225
316,QID581,286,"After killing people , the murderer went to church after feeling what ?",B,remorse,2,"killing,people,church,feeling","2,3,9,11",41,White/Caucasian,Female,Well,PASSED,8e7941ce31996ca83cc0a68f7313c96d,WO,White/Causasian,>=38,225
317,QID583,287,"When you get together with friends to watch film , you might do plenty of this ?",D,have fun,4,"together,friends,watch,film","4,6,8,9",41,White/Caucasian,Female,Well,PASSED,8ea5720718c0e122efa6277edb511569,WO,White/Causasian,>=38,225
318,QID585,288,Jesse enjoyed remembering the past because he helped him understand it . And understanding the past helped him with doing what ?,E,being prepared,5,"remembering,past,helped,him,understand","3,5,8,9,10",41,White/Caucasian,Female,Well,PASSED,8f2976690c83be6b8fa3a1196dfd9722,WO,White/Causasian,>=38,225
319,QID587,289,What do you write letter in in America ?,D,word,5,"write,letter","4,5",41,White/Caucasian,Female,Well,PASSED,91629c6f9e4af3e6acf385eb23fd8068,WO,White/Causasian,>=38,225
320,QID589,290,"When you see something rise , you are where in relation to it ?",D,fall,3,"something,rise","4,5",65,White/Caucasian,Male,Well,PASSED,91756d8e475d8d59fa0a4e35f408e366,WO,White/Causasian,>=38,73
321,QID591,291,"I want my wine stored in darkness , where should it go ?",E,cellar,5,"want,darkness","2,7",65,White/Caucasian,Male,Well,PASSED,91f2532a832a35cba1b08a3c767be6da,WO,White/Causasian,>=38,73
322,QID593,292,What is performing a type of ?,B,singing,1,type,5.0,65,White/Caucasian,Male,Well,PASSED,926298bbdd03ce96acfeb4408b888b61,WO,White/Causasian,>=38,73
323,QID595,293,"The forest experienced a cold winter , where is it located ?",D,temperate zone,4,located,11.0,65,White/Caucasian,Male,Well,PASSED,94770e75c4e2000e717b4218ddff19e8,WO,White/Causasian,>=38,73
324,QID597,294,They were hoping their campaign would create a rise in awareness of the problem and hopefully do what to its effect ?,E,set,1,"hoping,problem,hopefully","3,14,16",65,White/Caucasian,Male,Well,PASSED,952cf4b2f7a434b2eeae9f4c7ed89c0a,WO,White/Causasian,>=38,73
325,QID599,295,What is the hopeful result of going to see a play ?,B,being entertained,2,"hopeful,result","4,5",65,White/Caucasian,Male,Well,PASSED,9698232e3599157431c9dc8f2fe179cd,WO,White/Causasian,>=38,73
326,QID601,296,Where may you be if you 're buying pork chops at a corner shop ?,E,town,2,"corner,shop","13,14",65,White/Caucasian,Male,Well,PASSED,96ea2c3174229c4a6a0e2ffaed2df378,WO,White/Causasian,>=38,73
327,QID603,297,Where is hard to read note likely to be ?,E,medical chart,5,be,9.0,65,White/Caucasian,Male,Well,PASSED,98a04457025f18c2287d5c610ff8000d,WO,White/Causasian,>=38,73
328,QID605,298,John wanted scatter his wife 's remains in a lake in the wilderness . He had to delay before of where he lived . Where did he live ?,E,new york,5,"scatter,remains,delay","3,7,18",65,White/Caucasian,Male,Well,PASSED,99e0b2ddf88ebed98b977043b7c2331b,WO,White/Causasian,>=38,73
329,QID607,299,"After standing up I had to sit right back down , why would I feel like this ?",C,muscles,5,"standing,up,back","2,3,9",65,White/Caucasian,Male,Well,PASSED,9a23a7f04e63bf9f4c7dfe50c58abfd2,WO,White/Causasian,>=38,73
330,QID609,300,Why do people stop caring about their problems ?,E,become disillusioned,5,"stop,caring,about,their,problems","4,5,6,7,8",43,White/Caucasian,Female,Well,PASSED,9ae52783d8fdb5cc2e8caa01542c3341,WO,White/Causasian,>=38,10
331,QID611,301,"If my husband never helps me doing housework , what might that lead to ?",B,arguments,2,never,4.0,43,White/Caucasian,Female,Well,PASSED,9b26329d74a6159ab9af4f899303de39,WO,White/Causasian,>=38,10
332,QID613,302,Where would you find people standing in a line outside ?,A,end of line,2,"line,outside","9,10",43,White/Caucasian,Female,Well,PASSED,9b4bbf3c4d24ecdb4b27320afb706808,WO,White/Causasian,>=38,10
333,QID615,303,"The juror was quite bored and zoning out but wanted to convey he was hearing testimony , so he just sat there doing what ?",B,nodding,2,"bored,zoning,out,convey,hearing","5,7,8,12,15",43,White/Caucasian,Female,Well,PASSED,9b631734e72a0e559da153492c1e7894,WO,White/Causasian,>=38,10
334,QID617,304,"John did n't mind getting in line . It was what game after that he hated . The time , the sore feet . He did not like doing what ?",B,standing in line,2,game,12.0,43,White/Caucasian,Female,Well,PASSED,9bac07574c966cae34c85e9f25538cba,WO,White/Causasian,>=38,10
335,QID619,305,"The bell rang , and the congregation began to what in to the church ?",C,funnel,3,"congregation,began,to","7,8,9",43,White/Caucasian,Female,Well,PASSED,9c596382ea15768f95b5ef9ceec191dc,WO,White/Causasian,>=38,10
336,QID621,306,Where could a sloth live ?,A,tropical jungle,1,sloth,4.0,43,White/Caucasian,Female,Well,PASSED,9d625e948e9c3777e7cc54ed8ffea135,WO,White/Causasian,>=38,10
337,QID623,307,"If you are hungry and going fishing , why would you be going fishing ?",C,catching fish,3,"hungry,going,fishing","4,6,7",43,White/Caucasian,Female,Well,PASSED,9e5ce2b7d9eb404cdf8c7317dd0b5a59,WO,White/Causasian,>=38,10
338,QID625,308,Where would you put a glass after drinking from it ?,D,dishwasher,4,"glass,after,drinking","6,7,8",43,White/Caucasian,Female,Well,PASSED,9ed019338a48216de9eadf64faaf1ce0,WO,White/Causasian,>=38,10
339,QID627,309,Where are you if you 've paid to get a pizza ?,C,restaurant,3,"paid,to,get,a,pizza","7,8,9,10,11",43,White/Caucasian,Female,Well,PASSED,9f9ca9bb06d6afc31b19c365fb29a1c9,WO,White/Causasian,>=38,10
340,QID629,310,"If someone is found to be committing murder , what did they do to someone ?",B,kill,2,murder,8.0,49,White/Caucasian,Female,Very well,PASSED,a00276c6db928900772c0320aeff77c0,WO,White/Causasian,>=38,72
341,QID631,311,"There 's one obvious reason to eat vegetables , they 're plain what you ?",B,lose weight,1,vegetables,8.0,49,White/Caucasian,Female,Very well,PASSED,a0d02fc32878efdf0b0d420972943492,WO,White/Causasian,>=38,72
342,QID633,312,Where off the eastern U.S. would you find an anemone ?,C,florida keys,3,U.S.,5.0,49,White/Caucasian,Female,Very well,PASSED,a0f5414bf98e094f4d807abee28861a4,WO,White/Causasian,>=38,72
343,QID635,313,Where would a person live if they wanted no neighbors ?,D,mars,3,neighbors,10.0,49,White/Caucasian,Female,Very well,PASSED,a1303b5177df0a5b653c9abd7d5f5e08,WO,White/Causasian,>=38,72
344,QID637,314,Why is it hard for a young child to read a long book ?,E,many words,5,book,13.0,49,White/Caucasian,Female,Very well,PASSED,a15d564d0be6996251b5d523ac62db2a,WO,White/Causasian,>=38,72
345,QID639,315,What does someone stop doing when being dead ?,C,breathing,3,dead,8.0,49,White/Caucasian,Female,Very well,PASSED,a2977fd575faba162d04a490dabd1b9b,WO,White/Causasian,>=38,72
346,QID641,316,"The traveling business man was glad his credit card had perks , it offset the high prices for travel from a what ?",C,airport,3,travel,19.0,49,White/Caucasian,Female,Very well,PASSED,a2cd03ed068f6d613e85f3a60f4db0a1,WO,White/Causasian,>=38,72
347,QID643,317,What is main benefit to exercising ?,C,healthy,2,exercising,6.0,49,White/Caucasian,Female,Very well,PASSED,a4b44a986e7f9045432e20ea75611df4,WO,White/Causasian,>=38,72
348,QID645,318,What is someone likely to want as a result of sex ?,D,procreation,4,sex,11.0,49,White/Caucasian,Female,Very well,PASSED,a4f5e5412f0f8ac9190db1730db07a90,WO,White/Causasian,>=38,72
349,QID647,319,Where do you head to travel to a star ?,C,outer space,3,star,9.0,49,White/Caucasian,Female,Very well,PASSED,a5097b7f56d20217679f28201801476f,WO,White/Causasian,>=38,72
350,QID649,320,"If someone mean wanted to insult somebody by calling them a fruit , where is probably not the smartest place to do it ?",A,gay bar,1,"not,the,smartest,place,to,do,it","17,18,19,20,21,22,23",50,White/Caucasian,Female,Very well,PASSED,a585df0818180ce3c06f963a4c3c810a,WO,White/Causasian,>=38,104
351,QID651,321,"In basic training they build you up only to do what , all in hopes of building you up even stronger the next time ?",B,tear down,2,"building,you,up,even,stronger","17,18,19,20,21",50,White/Caucasian,Female,Very well,PASSED,a5d853d1c2fb3ef160218fb91110fbe5,WO,White/Causasian,>=38,104
352,QID653,322,What does a successful dog grooming session likely to make a owner feel ?,D,satisfaction,4,successful,4.0,50,White/Caucasian,Female,Very well,PASSED,a5e76dd088aab4f89e2fe93f6de6e46d,WO,White/Causasian,>=38,104
353,QID655,323,If you want to kill someone you can do what to them with a gun ?,C,shoot,3,gun,15.0,50,White/Caucasian,Female,Very well,PASSED,a617eb4d27edea93e7fd630ce00c8219,WO,White/Causasian,>=38,104
354,QID657,324,"If you 're seeking a connection for your laptop , what are you trying to hook up with ?",A,computer network,1,connection,6.0,50,White/Caucasian,Female,Very well,PASSED,a6d3a2cb250a6310b8cabd31dbe2138c,WO,White/Causasian,>=38,104
355,QID659,325,Where is a likely place for an ivy plant ?,D,windowsill,3,"likely,place","4,5",50,White/Caucasian,Female,Very well,PASSED,a74753bf249c1cbcff632c5c16b0397b,WO,White/Causasian,>=38,104
356,QID661,326,"The princess was pure , the evil wizard wished to do what to her ?",C,contaminated,4,pure,4.0,50,White/Caucasian,Female,Very well,PASSED,a7f29f4aebe0e3bcb77038fea71bf28c,WO,White/Causasian,>=38,104
357,QID663,327,Where areas are there likely to be many nightclubs ?,D,major city,4,"many,nightclubs","8,9",50,White/Caucasian,Female,Very well,PASSED,a85441d6a0e3f871d81a9f19b31360b7,WO,White/Causasian,>=38,104
358,QID665,328,All the power tools like the drill used for fixing cars made for a very loud workplace where ?,D,repair shop,4,"fixing,cars","10,11",50,White/Caucasian,Female,Very well,PASSED,a90f9197a13c64089c9ba95bcba275ad,WO,White/Causasian,>=38,104
359,QID667,329,Where would you store a pillow case that is not in use ?,D,drawer,4,store,4.0,50,White/Caucasian,Female,Very well,PASSED,aa4c5d2d348796b8d7fa324f27f4c34f,WO,White/Causasian,>=38,104
360,QID669,330,"After the weight cut he was worried about his energy levels , but this was part of participating in a what ?",B,wrestle,2,"but,this,was,part,participating,in,a,what,?","13,14,15,16,18,19,20,21,22",60,White/Caucasian,Male,Well,PASSED,aabe8eb218468fc63b6c9aa6d428c951,WO,White/Causasian,>=38,45
361,QID669,330,"After the weight cut he was worried about his energy levels , but this was part of participating in a what ?",B,play sports,3,"weight,cut,worried,energy,levels,participating","3,4,7,10,11,18",56,White/Caucasian,Female,Very well,PASSED,aabe8eb218468fc63b6c9aa6d428c951,WO,White/Causasian,>=38,80
362,QID671,331,"He kept plugging away in his cubicle , it seemed he was the only person not called into the what ?",B,assessment,3,"kept,plugging,away,he,the,only,person,not,called,into","2,3,4,11,13,14,15,16,17,18",56,White/Caucasian,Female,Very well,PASSED,ab8d5e21a2cf34b60a04768b01f1f8e9,WO,White/Causasian,>=38,80
363,QID671,331,"He kept plugging away in his cubicle , it seemed he was the only person not called into the what ?",B,conference,2,"it,seemed,he,was,the,only,person,not,called,into,the,what,?","9,10,11,12,13,14,15,16,17,18,19,20,21",60,White/Caucasian,Male,Well,PASSED,ab8d5e21a2cf34b60a04768b01f1f8e9,WO,White/Causasian,>=38,45
364,QID673,332,"After high tide , where on the coast can you look to find a sea anemone ?",D,tide pool,4,"After,high,tide,where,on,the,coast,find,a,sea,anemone","1,2,3,5,6,7,8,13,14,15,16",56,White/Caucasian,Female,Very well,PASSED,abcf1b550b4d44f46d4f68b8e1d98ec8,WO,White/Causasian,>=38,80
365,QID673,332,"After high tide , where on the coast can you look to find a sea anemone ?",D,tide pool,4,"high,tide","2,3",60,White/Caucasian,Male,Well,PASSED,abcf1b550b4d44f46d4f68b8e1d98ec8,WO,White/Causasian,>=38,45
366,QID675,333,"The runner was in third place , but he pushed harder and thought he might be able to reach second . What was beginning to do ?",D,near finish line,1,"The,runner,was,in,third,place,pushed,harder,might,be,able,to,reach,second","1,2,3,4,5,6,10,11,15,16,17,18,19,20",56,White/Caucasian,Female,Very well,PASSED,ac6f0e24dd6203cda43e1089dcf081d6,WO,White/Causasian,>=38,80
367,QID675,333,"The runner was in third place , but he pushed harder and thought he might be able to reach second . What was beginning to do ?",D,gain ground,4,"but,he,pushed,harder","8,9,10,11",60,White/Caucasian,Male,Well,PASSED,ac6f0e24dd6203cda43e1089dcf081d6,WO,White/Causasian,>=38,45
368,QID677,334,What could you use to get to some airplanes ?,A,car,3,"get,to,some,airplanes,?","6,7,8,9,10",60,White/Caucasian,Male,Well,PASSED,acb3147d946db3b06a596d48e0be56cf,WO,White/Causasian,>=38,45
369,QID677,334,What could you use to get to some airplanes ?,A,taxi,1,"What,could,you,use,to,get,to,some,airplanes","1,2,3,4,5,6,7,8,9",56,White/Caucasian,Female,Very well,PASSED,acb3147d946db3b06a596d48e0be56cf,WO,White/Causasian,>=38,80
370,QID679,335,Why does someone want to examine thing closely ?,B,learn about,2,"Why,examine,thing,closely","1,6,7,8",56,White/Caucasian,Female,Very well,PASSED,ad769851a59375865607452d3bf2a45d,WO,White/Causasian,>=38,80
371,QID679,335,Why does someone want to examine thing closely ?,B,learn about,2,"to,examine,thing,closely,?","5,6,7,8,9",60,White/Caucasian,Male,Well,PASSED,ad769851a59375865607452d3bf2a45d,WO,White/Causasian,>=38,45
372,QID681,336,"While John Candy and Dan Aykroyd did n't run into a gazelle , you 'd have to go where to see one ?",E,great outdoors,5,"a,gazelle,you,'d,have,to,go,where,to,see,one","11,12,14,15,16,17,18,19,20,21,22",56,White/Caucasian,Female,Very well,PASSED,ad8ee2965a33ff4b0e3d2ac732676594,WO,White/Causasian,>=38,80
373,QID681,336,"While John Candy and Dan Aykroyd did n't run into a gazelle , you 'd have to go where to see one ?",E,great outdoors,5,"you,'d,have,to,go,where,to,see,one,?","14,15,16,17,18,19,20,21,22,23",60,White/Caucasian,Male,Well,PASSED,ad8ee2965a33ff4b0e3d2ac732676594,WO,White/Causasian,>=38,45
374,QID683,337,Why would you go to an office ?,A,work,1,"Why,go,to,an,office","1,4,5,6,7",56,White/Caucasian,Female,Very well,PASSED,ada088b7c97de80336ad043757c2db16,WO,White/Causasian,>=38,80
375,QID683,337,Why would you go to an office ?,A,work,1,office,7,60,White/Caucasian,Male,Well,PASSED,ada088b7c97de80336ad043757c2db16,WO,White/Causasian,>=38,45
376,QID685,338,What could suddenly stop someone when he or she is running ?,B,exhaustion,4,"What,could,suddenly,stop,someone,when,running","1,2,3,4,5,6,11",56,White/Caucasian,Female,Very well,PASSED,ae56eff01d05422ddbcb26be7181356a,WO,White/Causasian,>=38,80
377,QID685,338,What could suddenly stop someone when he or she is running ?,B,exhaustion,4,"suddenly,stop","3,4",60,White/Caucasian,Male,Well,PASSED,ae56eff01d05422ddbcb26be7181356a,WO,White/Causasian,>=38,45
378,QID687,339,What do you ask a child to do when you first meet her ?,D,state name,4,"What,you,ask,a,child,when,you,first,meet,her","1,3,4,5,6,9,10,11,12,13",56,White/Caucasian,Female,Very well,PASSED,aead08289ca9abfcd169f935ea228ee5,WO,White/Causasian,>=38,80
379,QID687,339,What do you ask a child to do when you first meet her ?,D,state name,4,"ask,a,child","4,5,6",60,White/Caucasian,Male,Well,PASSED,aead08289ca9abfcd169f935ea228ee5,WO,White/Causasian,>=38,45
380,QID689,340,Sean was leaving work and took the roadway that led to his what ?,A,neighborhood,1,"leaving,work,took,the,roadway","3,4,6,7,8",57,White/Caucasian,Female,Very well,PASSED,aefa60233f3c5c4966f8ac22e901a1c7,WO,White/Causasian,>=38,271
381,QID691,341,What furniture will you normally find near a side chair ?,B,table,2,"furniture,near,side,chair","2,7,9,10",57,White/Caucasian,Female,Very well,PASSED,af035b75b6f7a1927b1648963f281c5e,WO,White/Causasian,>=38,271
382,QID693,342,"Christine could n't be having a baby at her age , she thought to herself . What was Christine ?",A,old person,1,"could,n't,be,having,a,baby,at,her,age","2,3,4,5,6,7,8,9,10",57,White/Caucasian,Female,Very well,PASSED,af11faa29097b71141fe192ad019d1dd,WO,White/Causasian,>=38,271
383,QID695,343,"The electrode would n't spark , it turned out that the what had n't been connected ?",A,battery,1,"electrode,would,n't,spark","2,3,4,5",57,White/Caucasian,Female,Very well,PASSED,b1a9b20793b46e46e1beedadbf852f84,WO,White/Causasian,>=38,271
384,QID697,344,"The merchant wanted to open in a high - traffic space , where did he rent space ?",A,mall,1,"in,a,high,traffic,space,where,did,he,rent,space","6,7,8,10,11,13,14,15,16,17",57,White/Caucasian,Female,Very well,PASSED,b1d5cdbf8ef7b3954a6a352bd4df5866,WO,White/Causasian,>=38,271
385,QID699,345,"The victim was to take stand today , they were going to do what ?",A,testify,1,"victim,take,stand","2,5,6",57,White/Caucasian,Female,Very well,PASSED,b1f36d1c8ab7e5a28783cb38e8709c27,WO,White/Causasian,>=38,271
386,QID701,346,"The child was getting many gifts for his birthday , his father reminded him to do what after opening each one ?",D,say thank,4,"getting,many,gifts,for,his,birthday,opening,each,one","4,5,6,7,8,9,19,20,21",57,White/Caucasian,Female,Very well,PASSED,b231a732a3fdf0621391e7e385f8d651,WO,White/Causasian,>=38,271
387,QID703,347,Where would you find a toy soldier that is being played with ?,C,child 's hand,3,"a,toy,soldier,that,is,being,played,with","5,6,7,8,9,10,11,12",57,White/Caucasian,Female,Very well,PASSED,b4cde6a56fb19afc84876ebf2fb9e71a,WO,White/Causasian,>=38,271
388,QID705,348,"If a person were going to bed , what would be their goal ?",D,falling asleep,4,"to,bed","6,7",57,White/Caucasian,Female,Very well,PASSED,b5baf77d3855935c87f01f5fb2216667,WO,White/Causasian,>=38,271
389,QID707,349,What do airplanes do as they are arriving at the gate ?,A,slow down,1,"airplanes,are,arriving,at,the,gate","3,7,8,9,10,11",57,White/Caucasian,Female,Very well,PASSED,b63e5cd88bfe75d29ff9fdc6dd97fed6,WO,White/Causasian,>=38,271
390,QID709,350,Where would you find a basement that can be accessed with an elevator ?,D,office building,4,"can,be,accessed,with,an,elevator","8,9,10,11,12,13",63,White/Caucasian,Female,Well,PASSED,b67971747e95ba425a5b81e0ba8d0b28,WO,White/Causasian,>=38,122
391,QID711,351,The table was n't level . some parts were higher and some were lower with no rhyme or reason . It was very what ?,C,unbalanced,4,"was,n't,level,higher,lower,with,no,rhyme,or,reason","3,4,5,10,14,15,16,17,18,19",63,White/Caucasian,Female,Well,PASSED,b6bbe013995fdb5def3d504319af0791,WO,White/Causasian,>=38,122
392,QID713,352,A creek is a body of water found in what low land ?,B,valley,2,"creek,body,of,water,low,land","2,5,6,7,11,12",63,White/Caucasian,Female,Well,PASSED,b7276bb9139ec25c98c7e3822404eb6c,WO,White/Causasian,>=38,122
393,QID715,353,What does a person do when they feel dirty ?,C,wash themselves,3,dirty,9.0,63,White/Caucasian,Female,Well,PASSED,b8937a30f25093910c040f4e63e1d352,WO,White/Causasian,>=38,122
394,QID717,354,"Bob stands in the grass surrounded by trees and nature , where is Bob ?",C,state park,3,"grass,surrounded,by,trees,and,nature","5,6,7,8,9,10",63,White/Caucasian,Female,Well,PASSED,b9121c3228f961c5ad68958c702cd94b,WO,White/Causasian,>=38,122
395,QID719,355,Where is the large area location of the empire state building ?,E,manhattan,1,"area,location,empire,state,building","5,6,9,10,11",63,White/Caucasian,Female,Well,PASSED,b92f786638796fc028947ac0e9a44fef,WO,White/Causasian,>=38,122
396,QID721,356,What do children require to grow up healthy ?,A,need care,1,"require,grow,up,healthy","4,6,7,8",63,White/Caucasian,Female,Well,PASSED,b94a9764acff078b52a9cbae04661dc9,WO,White/Causasian,>=38,122
397,QID723,357,"The business man was promoted recently , to celebrate he went where to buy an expensive wristwatch ?",B,jewelry store,2,"was,promoted,to,buy,expensive,wristwatch","4,5,13,14,16,17",63,White/Caucasian,Female,Well,PASSED,b9bed83138901f4a45041b02c5b242c1,WO,White/Causasian,>=38,122
398,QID725,358,"The vet found malignant tumors on the animals , what is their likely fate ?",C,feel pain,4,"malignant,tumors,on,the,animals,fate","4,5,6,7,8,14",63,White/Caucasian,Female,Well,PASSED,ba3a2b9ff289c106051163f840a6f5ba,WO,White/Causasian,>=38,122
399,QID727,359,"They needed grape juice for their party , they went to buy it and other snacks at the what ?",E,market,4,"grape,went,to,buy,snacks","3,10,11,12,16",63,White/Caucasian,Female,Well,PASSED,ba9132ebf2bc3ad21e6a0631dc4e0a77,WO,White/Causasian,>=38,122
400,QID729,360,If you spend all your time buying and not saving what is is likely to happen ?,E,go broke,5,"spend,all,time,buying,not,saving,likely,happen","3,4,6,7,9,10,14,16",44,White/Caucasian,Male,Well,PASSED,ba9a05bd2086c0d37733e26479d6630f,WO,White/Causasian,>=38,51
401,QID731,361,"If somebody buys something and gives it to me as a free gift , what is the cost status of the gift ?",C,paid for,3,"gives,me,free,gift,what,is,cost,status,gift","6,9,12,13,15,16,18,19,22",44,White/Caucasian,Male,Well,PASSED,bb503ece4eac41dfe608a1dcb654e6bf,WO,White/Causasian,>=38,51
402,QID733,362,What kind of tale might feature a talking weasel ?,E,children 's story,5,"tale,talking,weasel","4,8,9",44,White/Caucasian,Male,Well,PASSED,bc08c354e5bead6863ea4a29cb8fa359,WO,White/Causasian,>=38,51
403,QID735,363,"I want to use string to keep something from moving , how should I do it ?",A,tie around,1,"use,string,keep,something,how,do,it","4,5,7,8,12,15,16",44,White/Caucasian,Male,Well,PASSED,bc268cd19e2c95c78967fd6b9092fb90,WO,White/Causasian,>=38,51
404,QID737,364,"The player lifted his cornet and walked in rhythm , what was the player a member of ?",C,marching band,3,"player,lifted,cornet,walked,rhythm,player,member","2,3,5,7,9,14,16",44,White/Caucasian,Male,Well,PASSED,bcc5dd6292a64d8fa17cd07c360b335d,WO,White/Causasian,>=38,51
405,QID739,365,"Joe was there to meet a large number of people . As he filed though the entrance hall , he saw many strangers who came from far away . What sort of building is he probably in ?",C,convention center,3,"meet,large,number,people,though,entrance,hall,many,strangers,far,away,What,building,is","5,7,8,10,15,17,18,22,23,27,28,30,33,34",44,White/Caucasian,Male,Well,PASSED,bd780fea2d4dd262583446e64c0f314d,WO,White/Causasian,>=38,51
406,QID741,366,Miss Grady took a stick from Bob because he was playing with it during class . She wanted to make sure that he could n't get to it so she put it where ?,A,desk drawer,1,"Grady,took,stick,from,Bob,he,was,playing,class,She,wanted,sure,he,could,n't,get,to,it,put,it,where","2,3,5,6,7,9,10,11,15,17,18,21,23,24,25,26,27,28,31,32,33",44,White/Caucasian,Male,Well,PASSED,bdf92566f14599f1606109677206001f,WO,White/Causasian,>=38,51
