,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
219,QID917,199,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",negative,negative,2,"If,you're,over,25,,have,an,IQ,over,90,,have,a,driver's,license,,you,should,be,able,to,find,better,entertainment.","1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22",41,White/Caucasian,Female,Very well,PASSED,596,WO,White/Causasian,>=38,57
220,QID919,200,It's the funniest American comedy since Graffiti Bridge.,positive,positive,1,funniest,3.0,40,White/Caucasian,Female,Very well,PASSED,599,WO,White/Causasian,>=38,77
221,QID921,201,A strangely compelling and brilliantly acted psychological drama.,positive,positive,1,"strangely,compelling,brilliantly,acted","2,3,5,6",40,White/Caucasian,Female,Very well,PASSED,601,WO,White/Causasian,>=38,77
222,QID923,202,"Often gruelling and heartbreaking to witness, but Seldahl and Wollter's sterling performances raise this far above the level of the usual maudlin disease movie.",positive,positive,1,"Seldahl,and,Wollter's,sterling,performances,raise,this,far,above,the,level,of,the,usual","8,9,10,11,12,13,14,15,16,17,18,19,20,21",40,White/Caucasian,Female,Very well,PASSED,602,WO,White/Causasian,>=38,77
223,QID925,203,"This enthralling documentary... is at once playful and haunting, an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.",positive,positive,1,"enthralling,documentary...,playful,haunting,","2,3,7,9",40,White/Caucasian,Female,Very well,PASSED,603,WO,White/Causasian,>=38,77
224,QID927,204,"I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.",negative,negative,2,"I,didn't,laugh","1,2,3",40,White/Caucasian,Female,Very well,PASSED,604,WO,White/Causasian,>=38,77
225,QID929,205,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier.,positive,positive,1,"Ford,deserves,to,be,remembered,at,Oscar,time,wonderful,portrait","1,2,3,4,5,6,7,8,12,13",40,White/Caucasian,Female,Very well,PASSED,606,WO,White/Causasian,>=38,77
226,QID931,206,"A dim-witted and lazy spin-off of the Animal Planet documentary series, Crocodile Hunter is entertainment opportunism at its most glaring.",negative,negative,2,"A,dim-witted,and,lazy,spin-off,entertainment,opportunism,at,its,most,glaring.","1,2,3,4,5,15,16,17,18,19,20",40,White/Caucasian,Female,Very well,PASSED,610,WO,White/Causasian,>=38,77
227,QID933,207,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",positive,positive,1,"Methodical,,measured,,purposefully,reductive,successful","1,2,13,14,23",40,White/Caucasian,Female,Very well,PASSED,612,WO,White/Causasian,>=38,77
228,QID935,208,One of the most exciting action films to come out of China in recent years.,positive,positive,1,"One,of,the,most,exciting,action,films","1,2,3,4,5,6,7",40,White/Caucasian,Female,Very well,PASSED,613,WO,White/Causasian,>=38,77
229,QID937,209,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,negative,negative,2,"grows,on,you,like,a,rash.","6,7,8,10,11,12",40,White/Caucasian,Female,Very well,PASSED,614,WO,White/Causasian,>=38,77
230,QID939,210,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",negative,negative,2,"formulaic,,typical,Hollywood,stuff,,deja,vu","4,9,10,12,22,23",39,White/Caucasian,Male,Very well,PASSED,615,WO,White/Causasian,>=38,19
231,QID941,211,"... pitiful, slapdash disaster.",negative,negative,2,"pitiful,,slapdash,disaster.","2,3,4",39,White/Caucasian,Male,Very well,PASSED,616,WO,White/Causasian,>=38,19
232,QID943,212,It's neither as romantic nor as thrilling as it should be.,negative,negative,2,"neither,as,it,should,be.","2,8,9,10,11",39,White/Caucasian,Male,Very well,PASSED,618,WO,White/Causasian,>=38,19
233,QID945,213,Returning director Rob Minkoff... and screenwriter Bruce Joel Rubin... have done a fine job of updating White's dry wit to a new age.,positive,positive,1,"fine,job,updating,new,age.","13,14,16,22,23",39,White/Caucasian,Male,Very well,PASSED,619,WO,White/Causasian,>=38,19
234,QID947,214,An awful movie that will only satisfy the most emotionally malleable of filmgoers.,negative,negative,2,"awful,movie","2,3",39,White/Caucasian,Male,Very well,PASSED,622,WO,White/Causasian,>=38,19
235,QID949,215,"This is an extraordinary film, not least because it is Japanese and yet feels universal.",positive,positive,1,"extraordinary,film,","4,5",39,White/Caucasian,Male,Very well,PASSED,623,WO,White/Causasian,>=38,19
236,QID951,216,Griffiths proves she's that rare luminary who continually raises the standard of her profession.,positive,positive,1,"rare,luminary,who,continually,raises,the,standard","5,6,7,8,9,10,11",39,White/Caucasian,Male,Very well,PASSED,626,WO,White/Causasian,>=38,19
237,QID953,217,"The asylum material is gripping, as are the scenes of Jia with his family.",positive,positive,1,"gripping,",5.0,39,White/Caucasian,Male,Very well,PASSED,627,WO,White/Causasian,>=38,19
238,QID955,218,"... by the time it's done with us, Mira Nair's new movie has its audience giddy with the delight of discovery, of having been immersed in a foreign culture only to find that human nature is pretty much the same all over.",positive,positive,1,"audience,giddy,with,the,delight","15,16,17,18,19",39,White/Caucasian,Male,Very well,PASSED,628,WO,White/Causasian,>=38,19
239,QID957,219,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,negative,negative,2,"watch,two,last-place,basketball,teams,playing,one,another","6,8,9,10,11,12,13,14",39,White/Caucasian,Male,Very well,PASSED,629,WO,White/Causasian,>=38,19
240,QID959,220,"So young, so smart, such talent, such a wise ***.",positive,positive,1,"smart,,talent,,wise","4,6,9",43,White/Caucasian,Male,Very well,PASSED,636,WO,White/Causasian,>=38,62
241,QID961,221,"The problem is that for the most part, the film is deadly dull.",negative,negative,2,"deadly,dull.","12,13",43,White/Caucasian,Male,Very well,PASSED,637,WO,White/Causasian,>=38,62
242,QID963,222,An exhilarating experience.,positive,positive,1,"exhilarating,experience.","2,3",43,White/Caucasian,Male,Very well,PASSED,639,WO,White/Causasian,>=38,62
243,QID965,223,Remarkably accessible and affecting.,positive,positive,1,"Remarkably,accessible,affecting.","1,2,4",43,White/Caucasian,Male,Very well,PASSED,641,WO,White/Causasian,>=38,62
244,QID967,224,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,negative,negative,2,"sub-par...,boredom,shivers,spine.","2,10,15,18",43,White/Caucasian,Male,Very well,PASSED,643,WO,White/Causasian,>=38,62
245,QID969,225,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,negative,negative,2,"rambling,incoherent,vagueness,pretentious,unfocused,tediously,exasperating.","9,11,15,27,30,32,33",43,White/Caucasian,Male,Very well,PASSED,644,WO,White/Causasian,>=38,62
246,QID971,226,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",negative,no sentiment,3,"never,truly,come","2,3,4",43,White/Caucasian,Male,Very well,PASSED,646,WO,White/Causasian,>=38,62
247,QID973,227,"Most haunting about ``Fence'' is its conclusion, when we hear the ultimate fate of these girls and realize, much to our dismay, that this really did happen.",positive,no sentiment,3,"Most,haunting,conclusion,","1,2,7",43,White/Caucasian,Male,Very well,PASSED,647,WO,White/Causasian,>=38,62
248,QID975,228,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",positive,positive,1,entertainingly,8.0,43,White/Caucasian,Male,Very well,PASSED,648,WO,White/Causasian,>=38,62
249,QID977,229,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",positive,positive,1,"tremendous,chemistry","5,6",43,White/Caucasian,Male,Very well,PASSED,651,WO,White/Causasian,>=38,62
250,QID979,230,"As a girl-meets-girl romantic comedy, Kissing Jessica Steinis quirky, charming and often hilarious.",positive,positive,1,"quirky,,charming,hilarious.","9,10,13",41,White/Caucasian,Female,Very well,PASSED,652,WO,White/Causasian,>=38,65
251,QID981,231,Gollum's `performance' is incredible!,positive,positive,1,incredible!,4.0,41,White/Caucasian,Female,Very well,PASSED,653,WO,White/Causasian,>=38,65
252,QID983,232,"... a haunting vision, with images that seem more like disturbing hallucinations.",negative,no sentiment,3,"vision,,images","4,6",41,White/Caucasian,Female,Very well,PASSED,654,WO,White/Causasian,>=38,65
253,QID985,233,"As a remake, it's a pale imitation.",negative,negative,2,"pale,imitation.","6,7",41,White/Caucasian,Female,Very well,PASSED,655,WO,White/Causasian,>=38,65
254,QID987,234,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,negative,negative,2,"generic,unlikely,to,be,appreciated,by,anyone,outside,the,under-10,set.","2,5,6,7,8,9,10,11,12,13,14",41,White/Caucasian,Female,Very well,PASSED,658,WO,White/Causasian,>=38,65
255,QID989,235,"This odd, poetic road movie, spiked by jolts of pop music, pretty much takes place in Morton's ever-watchful gaze -- and it's a tribute to the actress, and to her inventive director, that the journey is such a mesmerizing one.",positive,positive,1,"tribute,inventive,director,,mesmerizing","24,31,32,39",41,White/Caucasian,Female,Very well,PASSED,661,WO,White/Causasian,>=38,65
256,QID991,236,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",negative,negative,2,"fall,dreadfully,short.","11,12,13",41,White/Caucasian,Female,Very well,PASSED,662,WO,White/Causasian,>=38,65
257,QID993,237,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",negative,negative,2,"amateurish,,quasi-improvised,ugly","2,3,8",41,White/Caucasian,Female,Very well,PASSED,663,WO,White/Causasian,>=38,65
258,QID995,238,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",negative,negative,2,"unfunny,groaner,littered,hackneyed,,threadbare,comic,setups.","3,4,5,11,12,13,14",41,White/Caucasian,Female,Very well,PASSED,665,WO,White/Causasian,>=38,65
259,QID997,239,Griffin & Co. manage to be spectacularly outrageous.,positive,negative,2,"spectacularly,outrageous.","7,8",41,White/Caucasian,Female,Very well,PASSED,667,WO,White/Causasian,>=38,65
260,QID999,240,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",negative,negative,2,"stupid,hackneyed,meanspirited,storyline,cardboard,characters,value,cash,above,credibility.","3,7,9,10,12,13,17,18,19,20",41,White/Caucasian,Female,Very well,PASSED,668,WO,White/Causasian,>=38,65
261,QID1001,241,"Warm Water Under a Red Bridge is a quirky and poignant Japanese film that explores the fascinating connections between women, water, nature, and sexuality.",positive,positive,1,"quirky,poignant,fascinating","9,11,17",48,White/Caucasian,Female,Very well,PASSED,669,WO,White/Causasian,>=38,156
262,QID1003,242,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,negative,negative,2,"horrible,failure!","8,18",48,White/Caucasian,Female,Very well,PASSED,670,WO,White/Causasian,>=38,156
263,QID1005,243,"But the talented cast alone will keep you watching, as will the fight scenes.",positive,positive,1,"talented,fight,scenes.","3,13,14",48,White/Caucasian,Female,Very well,PASSED,674,WO,White/Causasian,>=38,156
264,QID1007,244,It's solid and affecting and exactly as thought-provoking as it should be.,positive,positive,1,"solid,affecting,thought-provoking","2,4,8",48,White/Caucasian,Female,Very well,PASSED,675,WO,White/Causasian,>=38,156
265,QID1009,245,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",negative,negative,2,"overexposed,waste","20,21",48,White/Caucasian,Female,Very well,PASSED,676,WO,White/Causasian,>=38,156
266,QID1011,246,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",positive,positive,1,"perfectly,captures","2,3",48,White/Caucasian,Female,Very well,PASSED,677,WO,White/Causasian,>=38,156
267,QID1013,247,"An important movie, a reminder of the power of film to move us and to make us examine our values.",positive,positive,1,"important,move,us","2,12,13",48,White/Caucasian,Female,Very well,PASSED,678,WO,White/Causasian,>=38,156
268,QID1015,248,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",negative,negative,2,"dangerously,slow,never,materializes.","7,8,22,23",48,White/Caucasian,Female,Very well,PASSED,679,WO,White/Causasian,>=38,156
269,QID1017,249,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,positive,positive,1,"richly,imagined,admirably,mature,gifted,director","2,3,5,6,10,11",48,White/Caucasian,Female,Very well,PASSED,680,WO,White/Causasian,>=38,156
270,QID1019,250,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",positive,positive,1,"exquisite,,beautifully,realized,clever","6,13,14,16",48,White/Caucasian,Female,Very well,PASSED,681,WO,White/Causasian,>=38,156
271,QID1021,251,But what's nice is that there's a casual intelligence that permeates the script.,positive,positive,1,"nice,intelligence","3,9",48,White/Caucasian,Female,Very well,PASSED,683,WO,White/Causasian,>=38,156
272,QID1023,252,Wedding feels a bit anachronistic.,negative,negative,2,"a,bit,anachronistic.","3,4,5",39,White/Caucasian,Female,Very well,PASSED,684,WO,White/Causasian,>=38,102
273,QID1023,252,Wedding feels a bit anachronistic.,negative,negative,2,anachronistic.,5,42,White/Caucasian,Female,Well,PASSED,684,WO,White/Causasian,>=38,18
274,QID1025,253,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",positive,positive,1,"finest,kind,","5,6",39,White/Caucasian,Female,Very well,PASSED,685,WO,White/Causasian,>=38,102
275,QID1025,253,"An action/thriller of the finest kind, evoking memories of Day of the Jackal, The French Connection, and Heat.",positive,positive,1,"finest,kind,","5,6",42,White/Caucasian,Female,Well,PASSED,685,WO,White/Causasian,>=38,18
276,QID1027,254,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",negative,negative,2,bored,12,42,White/Caucasian,Female,Well,PASSED,686,WO,White/Causasian,>=38,18
277,QID1027,254,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",negative,negative,2,"to,be,bored,by","10,11,12,13",39,White/Caucasian,Female,Very well,PASSED,686,WO,White/Causasian,>=38,102
278,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,positive,1,"sense,that,peace,is,possible.","28,29,30,31,32",42,White/Caucasian,Female,Well,PASSED,687,WO,White/Causasian,>=38,18
279,QID1029,255,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",positive,positive,1,"sense,that,peace,is,possible.","28,29,30,31,32",39,White/Caucasian,Female,Very well,PASSED,687,WO,White/Causasian,>=38,102
280,QID1031,256,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,positive,positive,1,"legend,chops,drive,to,show,how,its,done.","6,18,20,21,22,23,24,25",42,White/Caucasian,Female,Well,PASSED,690,WO,White/Causasian,>=38,18
281,QID1031,256,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,positive,positive,1,"classy,item","2,3",39,White/Caucasian,Female,Very well,PASSED,690,WO,White/Causasian,>=38,102
282,QID1033,257,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",negative,negative,2,"mediocre,,downward,,bottom,incompetent,conclusion.","3,5,10,17,18",42,White/Caucasian,Female,Well,PASSED,691,WO,White/Causasian,>=38,18
283,QID1033,257,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",negative,negative,2,"mediocre,,incompetent,conclusion.","3,17,18",39,White/Caucasian,Female,Very well,PASSED,691,WO,White/Causasian,>=38,102
284,QID1035,258,The sort of movie that gives tastelessness a bad rap.,negative,negative,2,"tastelessness,bad,rap.","7,9,10",42,White/Caucasian,Female,Well,PASSED,692,WO,White/Causasian,>=38,18
285,QID1035,258,The sort of movie that gives tastelessness a bad rap.,negative,negative,2,"tastelessness,bad,rap.","7,9,10",39,White/Caucasian,Female,Very well,PASSED,692,WO,White/Causasian,>=38,102
286,QID1037,259,Its engaging simplicity is driven by appealing leads.,positive,positive,1,"engaging,appealing,leads.","2,7,8",42,White/Caucasian,Female,Well,PASSED,693,WO,White/Causasian,>=38,18
287,QID1037,259,Its engaging simplicity is driven by appealing leads.,positive,positive,1,"engaging,appealing","2,7",39,White/Caucasian,Female,Very well,PASSED,693,WO,White/Causasian,>=38,102
288,QID1039,260,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",positive,positive,1,"head-turner,thoughtfully,beautifully,humanizing.","3,5,7,12",39,White/Caucasian,Female,Very well,PASSED,695,WO,White/Causasian,>=38,102
289,QID1039,260,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",positive,positive,1,"head-turner,thoughtfully,written,,beautifully,read,deeply,humanizing.","3,5,6,7,8,11,12",42,White/Caucasian,Female,Well,PASSED,695,WO,White/Causasian,>=38,18
290,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,negative,2,"completely,at,sea;,no,clue","3,4,5,19,20",39,White/Caucasian,Female,Very well,PASSED,696,WO,White/Causasian,>=38,102
291,QID1041,261,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",negative,negative,2,"nothing,on,his,resume,,he,has,no,clue,about,making,a,movie.","7,14,15,16,17,18,19,20,21,22,23,24",42,White/Caucasian,Female,Well,PASSED,696,WO,White/Causasian,>=38,18
292,QID1043,262,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,negative,positive,1,epic.,16,39,White/Caucasian,Female,Very well,PASSED,698,WO,White/Causasian,>=38,102
293,QID1043,262,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,negative,negative,2,"ultimate,insignificance","6,7",42,White/Caucasian,Female,Well,PASSED,698,WO,White/Causasian,>=38,18
0,QID519,0,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",positive,positive,1,"Beautifully,crafted,,engaging,filmmaking,attract,upscale,audiences,quality,nostalgic,,twisty,yarn","1,2,3,4,7,8,9,12,15,16,17",22,White/Caucasian,Female,Very well,PASSED,301,WY,White/Causasian,<=35,111
1,QID521,1,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",negative,negative,2,"so,many,flaws,easy,to,shred","5,6,7,11,14,15",22,White/Caucasian,Female,Very well,PASSED,302,WY,White/Causasian,<=35,111
2,QID523,2,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",negative,negative,2,"empty,and,unsatisfying,","3,4,5",22,White/Caucasian,Female,Very well,PASSED,304,WY,White/Causasian,<=35,111
3,QID525,3,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,positive,negative,2,"fizz,of,a,Busby,Berkeley,musical,visceral,excitement,extravaganza.","3,4,5,6,7,8,11,12,16",22,White/Caucasian,Female,Very well,PASSED,305,WY,White/Causasian,<=35,111
4,QID527,4,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,negative,negative,2,"rehashes,several,old,themes,pointless,extremes,insanely,violent","3,4,5,6,11,12,15,16",22,White/Caucasian,Female,Very well,PASSED,306,WY,White/Causasian,<=35,111
5,QID529,5,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",positive,positive,1,brilliant,7.0,22,White/Caucasian,Female,Very well,PASSED,307,WY,White/Causasian,<=35,111
6,QID531,6,The film often achieves a mesmerizing poetry.,positive,positive,1,"achieves,a,mesmerizing,poetry.","4,5,6,7",22,White/Caucasian,Female,Very well,PASSED,311,WY,White/Causasian,<=35,111
7,QID533,7,A work of astonishing delicacy and force.,positive,positive,1,"astonishing,delicacy,and,force.","4,5,6,7",22,White/Caucasian,Female,Very well,PASSED,312,WY,White/Causasian,<=35,111
8,QID535,8,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",negative,negative,2,"almost,entirely,witless,and,inane,,gag,to,sustain,laugh.","5,6,7,8,9,12,20,21,23",22,White/Caucasian,Female,Very well,PASSED,313,WY,White/Causasian,<=35,111
9,QID537,9,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",negative,negative,2,"stiff,,lacks,all,trace,of,wit,,borrowed,from,Gilligan's,Island,the,worst,special-effects,creation,of,the,year.","4,7,8,9,10,11,18,19,20,21,30,31,32,33,34,35,36",22,White/Caucasian,Female,Very well,PASSED,317,WY,White/Causasian,<=35,111
10,QID539,10,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",negative,no sentiment,3,"There's,no","1,2",20,White/Caucasian,Male,Well,PASSED,319,WY,White/Causasian,<=35,110
11,QID541,11,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",positive,positive,1,"involving,beloved","4,12",20,White/Caucasian,Male,Well,PASSED,320,WY,White/Causasian,<=35,110
12,QID543,12,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,negative,negative,2,"is,bad","3,5",20,White/Caucasian,Male,Well,PASSED,321,WY,White/Causasian,<=35,110
13,QID545,13,Another Best of the Year selection.,positive,no sentiment,3,"Year,selection.","5,6",20,White/Caucasian,Male,Well,PASSED,323,WY,White/Causasian,<=35,110
14,QID547,14,I love the robust middle of this picture.,positive,positive,1,love,2.0,20,White/Caucasian,Male,Well,PASSED,326,WY,White/Causasian,<=35,110
15,QID549,15,The soundtrack alone is worth the price of admission.,positive,positive,1,worth,5.0,20,White/Caucasian,Male,Well,PASSED,328,WY,White/Causasian,<=35,110
16,QID551,16,"For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.",negative,negative,2,punishment.,16.0,20,White/Caucasian,Male,Well,PASSED,330,WY,White/Causasian,<=35,110
17,QID553,17,"Featuring a dangerously seductive performance from the great Daniel Auteuil, ``Sade'' covers the same period as Kaufmann's ``Quills'' with more unsettlingly realistic results.",positive,negative,2,"dangerously,unsettlingly","3,21",20,White/Caucasian,Male,Well,PASSED,331,WY,White/Causasian,<=35,110
18,QID555,18,"Beautifully observed, miraculously unsentimental comedy-drama.",positive,no sentiment,3,unsentimental,4.0,20,White/Caucasian,Male,Well,PASSED,334,WY,White/Causasian,<=35,110
19,QID557,19,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",positive,positive,1,"compelling,",8.0,20,White/Caucasian,Male,Well,PASSED,335,WY,White/Causasian,<=35,110
20,QID559,20,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",negative,negative,2,"exists,only,to,capitalize,on,Hopkins',inclination","5,6,7,8,9,10,11",27,White/Caucasian,Male,Well,PASSED,336,WY,White/Causasian,<=35,158
21,QID561,21,Bullock's complete lack of focus and ability quickly derails the film.,negative,negative,2,"complete,lack,of,focus,and,ability","2,3,4,5,6,7",27,White/Caucasian,Male,Well,PASSED,337,WY,White/Causasian,<=35,158
22,QID563,22,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",negative,negative,2,"plotline,that's,as,lumpy,as,two-day,old,porridge...,the,filmmakers',paws,,sad,to,say,,were,all,over,this,``un-bear-able'',project!","3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",27,White/Caucasian,Male,Well,PASSED,338,WY,White/Causasian,<=35,158
23,QID565,23,Crush could be the worst film a man has made about women since Valley of the Dolls.,negative,negative,2,"worst,film,a,man,has,made,about,women,since,Valley,of,the,Dolls.","5,6,7,8,9,10,11,12,13,14,15,16,17",27,White/Caucasian,Male,Well,PASSED,339,WY,White/Causasian,<=35,158
24,QID567,24,"Reassuring, retro uplifter.",positive,positive,1,"retro,uplifter.","2,3",27,White/Caucasian,Male,Well,PASSED,340,WY,White/Causasian,<=35,158
25,QID569,25,Flaccid drama and exasperatingly slow journey.,negative,negative,2,"Flaccid,drama,exasperatingly,slow,journey.","1,2,4,5,6",27,White/Caucasian,Male,Well,PASSED,341,WY,White/Causasian,<=35,158
26,QID571,26,The Movie will reach far beyond its core demographic.,positive,positive,1,"The,Movie,will,reach,far,beyond,its,core,demographic.","1,2,3,4,5,6,7,8,9",27,White/Caucasian,Male,Well,PASSED,342,WY,White/Causasian,<=35,158
27,QID573,27,How did it ever get made?,negative,negative,2,"How,did,it,ever,get,made?","1,2,3,4,5,6",27,White/Caucasian,Male,Well,PASSED,343,WY,White/Causasian,<=35,158
28,QID575,28,I like the new footage and still love the old stuff.,positive,positive,1,"I,like,the,new,footage,and,still,love,the,old,stuff.","1,2,3,4,5,6,7,8,9,10,11",27,White/Caucasian,Male,Well,PASSED,344,WY,White/Causasian,<=35,158
29,QID577,29,Could The Country Bears really be as bad as its trailers?,negative,negative,2,"really,be,as,bad,as,its,trailers?","5,6,7,8,9,10,11",27,White/Caucasian,Male,Well,PASSED,346,WY,White/Causasian,<=35,158
30,QID579,30,"At times, the movie looks genuinely pretty.",positive,positive,1,"looks,genuinely,pretty.","5,6,7",24,White/Caucasian,Male,Very well,PASSED,347,WY,White/Causasian,<=35,89
31,QID581,31,"The stupidest, most insulting movie of 2002's first quarter.",negative,negative,2,"The,stupidest,,most,insulting","1,2,3,4",24,White/Caucasian,Male,Very well,PASSED,349,WY,White/Causasian,<=35,89
32,QID583,32,The film seems a dead weight.,negative,negative,2,"a,dead,weight.","4,5,6",24,White/Caucasian,Male,Very well,PASSED,350,WY,White/Causasian,<=35,89
33,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,positive,1,"often,hilarious,romantic,looks,like,a,young,Robert,DeNiro","2,3,4,8,11,12,13,14,15",24,White/Caucasian,Male,Very well,PASSED,351,WY,White/Causasian,<=35,89
34,QID587,34,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",negative,negative,2,"these,were,more,repulsive","13,14,15,16",24,White/Caucasian,Male,Very well,PASSED,352,WY,White/Causasian,<=35,89
35,QID589,35,"A lousy movie that's not merely unwatchable, but also unlistenable.",negative,negative,2,"lousy,unwatchable,,unlistenable.","2,7,10",24,White/Caucasian,Male,Very well,PASSED,353,WY,White/Causasian,<=35,89
36,QID591,36,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,positive,positive,1,"One,of,the,best,films,a,psychological,masterpiece.","1,2,3,4,5,22,23,24",24,White/Caucasian,Male,Very well,PASSED,354,WY,White/Causasian,<=35,89
37,QID593,37,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",positive,positive,1,"A,strong,script,,powerful,direction,splendid,production,design","1,2,3,4,5,7,8,9",24,White/Caucasian,Male,Very well,PASSED,355,WY,White/Causasian,<=35,89
38,QID595,38,"But here's the real damn: It isn't funny, either.",negative,negative,2,"It,isn't,funny,","6,7,8",24,White/Caucasian,Male,Very well,PASSED,356,WY,White/Causasian,<=35,89
39,QID597,39,... something appears to have been lost in the translation this time.,negative,negative,2,"lost,in,the,translation","7,8,9,10",24,White/Caucasian,Male,Very well,PASSED,359,WY,White/Causasian,<=35,89
