xai,model,contrastive,class,word,gender
gi_norm,gpt2-base,True,psychologist,her,f
gi_norm,gpt2-base,True,psychologist,his,m
gi_norm,gpt2-base,True,psychologist,friar,m
gi_norm,gpt2-base,True,dentist,he,m
gi_norm,gpt2-base,True,physician,pilate,m
gi_norm,gpt2-base,True,dentist,she,f
gi_norm,gpt2-base,True,dentist,his,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,queen,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,psychologist,bachelor,m
gi_norm,gpt2-large,False,physician,her,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,bachelor,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,physician,he,m
gi_norm,gpt2-large,False,dentist,malik,m
gi_norm,gpt2-large,False,physician,bachelor,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,surgeon,she,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,physician,ms.,f
gi_norm,gpt2-large,False,physician,ms.,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,surgeon,she,f
gi_norm,gpt2-large,False,dentist,indiana,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,ms.,f
gi_norm,gpt2-large,False,physician,widow,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,physician,bachelor,m
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,physician,her,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,midwife,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,physician,his,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,bachelor,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,ms.,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,psychologist,mrs.,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,surgeon,her,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,midwife,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,surgeon,she,f
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,physician,he,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,surgeon,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,daughter,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,psychologist,men,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,her,f
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,physician,mrs.,f
gi_norm,gpt2-large,False,physician,ms.,f
gi_norm,gpt2-large,False,physician,ms.,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,midwife,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,psychologist,ms.,f
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,dentist,her,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,nurse,mrs.,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,psychologist,his,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,psychologist,bachelor,m
gi_norm,gpt2-large,False,psychologist,he,m
gi_norm,gpt2-large,False,physician,he,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,him,m
gi_norm,gpt2-large,False,nurse,his,m
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,physician,bachelor,m
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,physician,he,m
gi_norm,gpt2-large,False,nurse,ms.,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,dentist,mr.,m
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,surgeon,fiancee,f
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,physician,she,f
gi_norm,gpt2-large,False,nurse,bachelor,m
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,nurse,her,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,physician,her,f
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,psychologist,she,f
gi_norm,gpt2-large,False,physician,mr.,m
gi_norm,gpt2-large,False,surgeon,his,m
gi_norm,gpt2-large,False,surgeon,he,m
gi_norm,gpt2-large,False,dentist,he,m
gi_norm,gpt2-large,False,psychologist,her,f
gi_norm,gpt2-large,False,nurse,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,False,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,physician,bachelor,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,bachelor,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,ms.,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,bachelor,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,his,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,he,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,physician,kaiser,m
gi_norm,gpt2-large,True,physician,bachelor,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,nurse,women,f
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,surgeon,she,f
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,ms.,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,she,f
gi_norm,gpt2-large,True,dentist,indiana,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,bachelor,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,ms.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,bachelor,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,physician,his,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,his,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,donna,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,bachelor,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,ms.,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,surgeon,his,m
gi_norm,gpt2-large,True,psychologist,mrs.,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,surgeon,her,f
gi_norm,gpt2-large,True,physician,her,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,nurse,midwife,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,his,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,his,m
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,psychologist,his,m
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,donna,f
gi_norm,gpt2-large,True,physician,he,m
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,mrs.,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,his,m
gi_norm,gpt2-large,True,surgeon,she,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,nurse,ms.,f
gi_norm,gpt2-large,True,physician,he,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,surgeon,he,m
gi_norm,gpt2-large,True,psychologist,men,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,physician,she,f
gi_norm,gpt2-large,True,nurse,she,f
gi_norm,gpt2-large,True,psychologist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,her,f
gi_norm,gpt2-large,True,nurse,her,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,psychologist,his,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,nurse,ms.,f
gi_norm,gpt2-large,True,physician,mrs.,f
gi_norm,gpt2-large,True,psychologist,her,f
gi_norm,gpt2-large,True,psychologist,she,f
gi_norm,gpt2-large,True,dentist,she,f
gi_norm,gpt2-large,True,physician,ms.,f
gi_norm,gpt2-large,True,physician,ms.,f
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,nurse,bachelor,m
gi_norm,gpt2-large,True,dentist,he,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,physician,mr.,m
gi_norm,gpt2-large,True,nurse,she,f
